,order_id,product
9360,218841,Vareebadd Phone
9361,218841,USB-C Charging Cable
9368,218848,iPhone
9369,218848,Lightning Charging Cable
9432,218911,Lightning Charging Cable
9433,218911,Macbook Pro Laptop
9482,218960,Bose SoundSport Headphones
9483,218960,Wired Headphones
9484,218961,Google Phone
9485,218961,Wired Headphones
9498,218974,27in 4K Gaming Monitor
9499,218974,AAA Batteries (4-pack)
9503,218978,iPhone
9504,218978,Lightning Charging Cable
9509,218983,AAA Batteries (4-pack)
9510,218983,Wired Headphones
9522,218995,iPhone
9523,218995,Lightning Charging Cable
9524,218995,34in Ultrawide Monitor
9534,219005,iPhone
9535,219005,Lightning Charging Cable
9540,219009,Vareebadd Phone
9541,219009,USB-C Charging Cable
9585,219053,iPhone
9586,219053,Apple Airpods Headphones
9620,219087,iPhone
9621,219087,Lightning Charging Cable
9627,219093,iPhone
9628,219093,Apple Airpods Headphones
9688,219153,Google Phone
9689,219153,USB-C Charging Cable
9690,219153,Bose SoundSport Headphones
9713,219176,34in Ultrawide Monitor
9714,219176,Lightning Charging Cable
9756,219218,AAA Batteries (4-pack)
9757,219218,Wired Headphones
9778,219239,iPhone
9779,219239,Lightning Charging Cable
9790,219250,Lightning Charging Cable
9791,219250,Wired Headphones
9804,219263,Google Phone
9805,219263,USB-C Charging Cable
9841,219299,iPhone
9842,219299,Lightning Charging Cable
9865,219322,iPhone
9866,219322,Lightning Charging Cable
9894,219349,Apple Airpods Headphones
9895,219349,Lightning Charging Cable
9936,219390,iPhone
9937,219390,Lightning Charging Cable
9951,219404,Apple Airpods Headphones
9952,219404,Vareebadd Phone
10029,219480,iPhone
10030,219480,USB-C Charging Cable
10039,219489,ThinkPad Laptop
10040,219489,Flatscreen TV
10092,219541,Bose SoundSport Headphones
10093,219541,Google Phone
10116,219564,Bose SoundSport Headphones
10117,219564,USB-C Charging Cable
10120,219567,AA Batteries (4-pack)
10121,219567,AAA Batteries (4-pack)
10137,219583,Vareebadd Phone
10138,219583,Bose SoundSport Headphones
10144,219589,iPhone
10145,219589,Lightning Charging Cable
10152,219596,iPhone
10153,219596,Lightning Charging Cable
10154,219596,Apple Airpods Headphones
10185,219627,ThinkPad Laptop
10186,219627,Wired Headphones
10190,219631,USB-C Charging Cable
10191,219631,USB-C Charging Cable
10311,219751,Vareebadd Phone
10312,219751,USB-C Charging Cable
10327,219766,Google Phone
10328,219766,USB-C Charging Cable
10344,219782,iPhone
10345,219782,Lightning Charging Cable
10381,219818,Google Phone
10382,219818,USB-C Charging Cable
10469,219904,iPhone
10470,219904,Lightning Charging Cable
10516,219950,Flatscreen TV
10517,219950,AAA Batteries (4-pack)
10523,219956,AA Batteries (4-pack)
10524,219956,Lightning Charging Cable
10581,220013,Google Phone
10582,220013,Bose SoundSport Headphones
10583,220013,27in FHD Monitor
10622,220052,iPhone
10623,220052,Lightning Charging Cable
10641,220070,Apple Airpods Headphones
10642,220070,Bose SoundSport Headphones
10725,220153,Lightning Charging Cable
10726,220153,Bose SoundSport Headphones
10728,220155,iPhone
10729,220155,Apple Airpods Headphones
10760,220185,AAA Batteries (4-pack)
10761,220185,Wired Headphones
10785,220208,iPhone
10786,220208,Wired Headphones
10801,220223,Wired Headphones
10802,220223,AAA Batteries (4-pack)
10821,220241,Google Phone
10822,220241,Bose SoundSport Headphones
10827,220246,iPhone
10828,220246,Apple Airpods Headphones
10849,220267,Google Phone
10850,220267,USB-C Charging Cable
10859,220276,AA Batteries (4-pack)
10860,220276,USB-C Charging Cable
10877,220293,AAA Batteries (4-pack)
10878,220293,iPhone
10895,220310,iPhone
10896,220310,Wired Headphones
10906,220320,iPhone
10907,220320,Lightning Charging Cable
10961,220374,Lightning Charging Cable
10962,220374,AAA Batteries (4-pack)
10969,220381,iPhone
10970,220381,Apple Airpods Headphones
11076,220484,Apple Airpods Headphones
11077,220484,AAA Batteries (4-pack)
11119,220526,iPhone
11120,220526,Apple Airpods Headphones
11273,220678,iPhone
11274,220678,Wired Headphones
11360,220764,AA Batteries (4-pack)
11361,220764,Apple Airpods Headphones
11376,220779,AAA Batteries (4-pack)
11377,220779,Bose SoundSport Headphones
11390,220792,Google Phone
11391,220792,Bose SoundSport Headphones
11394,220795,iPhone
11395,220795,Lightning Charging Cable
11410,220810,Google Phone
11411,220810,Wired Headphones
11438,220837,iPhone
11439,220837,Wired Headphones
11442,220840,ThinkPad Laptop
11443,220840,AAA Batteries (4-pack)
11451,220848,Apple Airpods Headphones
11452,220848,Vareebadd Phone
11499,220894,Google Phone
11500,220894,Wired Headphones
11519,220913,27in FHD Monitor
11520,220913,Bose SoundSport Headphones
11531,220924,Google Phone
11532,220924,USB-C Charging Cable
11537,220929,USB-C Charging Cable
11538,220929,AA Batteries (4-pack)
11547,220937,Vareebadd Phone
11548,220937,USB-C Charging Cable
11579,220968,Lightning Charging Cable
11580,220968,Bose SoundSport Headphones
11609,220997,iPhone
11610,220997,Lightning Charging Cable
11635,221022,Google Phone
11636,221022,USB-C Charging Cable
11649,221035,Google Phone
11650,221035,USB-C Charging Cable
11651,221035,Wired Headphones
11695,221079,Google Phone
11696,221079,USB-C Charging Cable
11707,221090,Lightning Charging Cable
11708,221090,AA Batteries (4-pack)
11719,221101,USB-C Charging Cable
11720,221101,27in 4K Gaming Monitor
11800,221180,Google Phone
11801,221180,USB-C Charging Cable
11815,221194,Lightning Charging Cable
11816,221194,USB-C Charging Cable
11851,221229,iPhone
11852,221229,Lightning Charging Cable
11853,221229,Apple Airpods Headphones
11865,221241,Google Phone
11866,221241,Wired Headphones
11887,221262,iPhone
11888,221262,Apple Airpods Headphones
11889,221262,Wired Headphones
11896,221269,AA Batteries (4-pack)
11897,221269,Lightning Charging Cable
11925,221297,Google Phone
11926,221297,Bose SoundSport Headphones
11958,221329,Google Phone
11959,221329,Wired Headphones
12008,221377,27in FHD Monitor
12009,221377,Bose SoundSport Headphones
12019,221387,Google Phone
12020,221387,USB-C Charging Cable
12117,221484,Wired Headphones
12118,221484,27in 4K Gaming Monitor
12119,221485,Vareebadd Phone
12120,221485,USB-C Charging Cable
12128,221493,27in FHD Monitor
12129,221493,Apple Airpods Headphones
12189,221553,iPhone
12190,221553,AA Batteries (4-pack)
12225,221588,Google Phone
12226,221588,USB-C Charging Cable
12230,221592,Google Phone
12231,221592,USB-C Charging Cable
12283,221643,27in 4K Gaming Monitor
12284,221643,Google Phone
12306,221665,iPhone
12307,221665,Wired Headphones
12314,221672,iPhone
12315,221672,Lightning Charging Cable
12348,221705,Apple Airpods Headphones
12349,221705,AAA Batteries (4-pack)
12368,221723,AAA Batteries (4-pack)
12369,221723,27in 4K Gaming Monitor
12374,221727,Bose SoundSport Headphones
12375,221727,USB-C Charging Cable
12384,221736,USB-C Charging Cable
12385,221736,Vareebadd Phone
12440,221791,27in FHD Monitor
12441,221791,27in 4K Gaming Monitor
12475,221825,iPhone
12476,221825,Lightning Charging Cable
12513,221862,20in Monitor
12514,221862,USB-C Charging Cable
12521,221869,Google Phone
12522,221869,USB-C Charging Cable
12523,221869,Wired Headphones
12544,221890,Bose SoundSport Headphones
12545,221890,27in FHD Monitor
12588,221932,Google Phone
12589,221932,Wired Headphones
12617,221960,Google Phone
12618,221960,USB-C Charging Cable
12638,221980,Lightning Charging Cable
12639,221980,Apple Airpods Headphones
12656,221996,iPhone
12657,221996,Apple Airpods Headphones
12720,222058,Google Phone
12721,222058,USB-C Charging Cable
12728,222065,iPhone
12729,222065,Wired Headphones
12733,222068,USB-C Charging Cable
12734,222068,Wired Headphones
12777,222110,iPhone
12778,222110,Wired Headphones
12787,222119,iPhone
12788,222119,Lightning Charging Cable
12826,222157,Lightning Charging Cable
12827,222157,ThinkPad Laptop
12862,222192,Apple Airpods Headphones
12863,222192,AAA Batteries (4-pack)
12876,222205,USB-C Charging Cable
12877,222205,AAA Batteries (4-pack)
12893,222221,Vareebadd Phone
12894,222221,USB-C Charging Cable
13005,222332,27in FHD Monitor
13006,222332,34in Ultrawide Monitor
13018,222344,27in FHD Monitor
13019,222344,AAA Batteries (4-pack)
13030,222355,Google Phone
13031,222355,Bose SoundSport Headphones
13051,222375,27in 4K Gaming Monitor
13052,222375,Wired Headphones
13056,222379,Lightning Charging Cable
13057,222379,Wired Headphones
13068,222390,Wired Headphones
13069,222390,20in Monitor
13094,222415,Google Phone
13095,222415,USB-C Charging Cable
13096,222415,Wired Headphones
13116,222435,USB-C Charging Cable
13117,222435,AAA Batteries (4-pack)
13120,222438,Lightning Charging Cable
13121,222438,Macbook Pro Laptop
13125,222442,iPhone
13126,222442,Lightning Charging Cable
13135,222451,iPhone
13136,222451,Lightning Charging Cable
13141,222456,USB-C Charging Cable
13142,222456,27in FHD Monitor
13150,222464,USB-C Charging Cable
13151,222464,34in Ultrawide Monitor
13156,222469,iPhone
13157,222469,Lightning Charging Cable
13185,222496,iPhone
13186,222496,Apple Airpods Headphones
13207,222517,Google Phone
13208,222517,USB-C Charging Cable
13218,222527,Google Phone
13219,222527,USB-C Charging Cable
13220,222527,Bose SoundSport Headphones
13224,222531,Vareebadd Phone
13225,222531,USB-C Charging Cable
13249,222555,Vareebadd Phone
13250,222555,USB-C Charging Cable
13251,222555,Wired Headphones
13332,222635,iPhone
13333,222635,Lightning Charging Cable
13387,222688,iPhone
13388,222688,Lightning Charging Cable
13397,222697,Vareebadd Phone
13398,222697,USB-C Charging Cable
13442,222741,27in 4K Gaming Monitor
13443,222741,AAA Batteries (4-pack)
13445,222743,Google Phone
13446,222743,USB-C Charging Cable
13490,222787,AA Batteries (4-pack)
13491,222787,27in 4K Gaming Monitor
13516,222812,Vareebadd Phone
13517,222812,USB-C Charging Cable
13518,222812,Wired Headphones
13523,222817,iPhone
13524,222817,Wired Headphones
13570,222863,27in FHD Monitor
13571,222863,Bose SoundSport Headphones
13576,222868,iPhone
13577,222868,Apple Airpods Headphones
13591,222882,Apple Airpods Headphones
13592,222882,AA Batteries (4-pack)
13594,222884,Google Phone
13595,222884,USB-C Charging Cable
13614,222903,iPhone
13615,222903,Lightning Charging Cable
0,162009,iPhone
1,162009,Lightning Charging Cable
2,162009,Wired Headphones
30,162037,iPhone
31,162037,Lightning Charging Cable
60,162066,AA Batteries (4-pack)
61,162066,USB-C Charging Cable
66,162071,Vareebadd Phone
67,162071,USB-C Charging Cable
78,162082,Vareebadd Phone
79,162082,Wired Headphones
84,162087,Google Phone
85,162087,USB-C Charging Cable
90,162092,Flatscreen TV
91,162092,AAA Batteries (4-pack)
141,162142,Vareebadd Phone
142,162142,AA Batteries (4-pack)
161,162161,Wired Headphones
162,162161,AAA Batteries (4-pack)
188,162187,Google Phone
189,162187,USB-C Charging Cable
191,162189,iPhone
192,162189,Lightning Charging Cable
193,162189,27in 4K Gaming Monitor
219,162215,AAA Batteries (4-pack)
220,162215,Macbook Pro Laptop
249,162244,Google Phone
250,162244,USB-C Charging Cable
303,162297,Apple Airpods Headphones
304,162297,20in Monitor
336,162329,Vareebadd Phone
337,162329,USB-C Charging Cable
356,162347,34in Ultrawide Monitor
357,162347,Lightning Charging Cable
362,162352,AAA Batteries (4-pack)
363,162352,Bose SoundSport Headphones
372,162361,Vareebadd Phone
373,162361,Wired Headphones
376,162364,iPhone
377,162364,Lightning Charging Cable
381,162368,Lightning Charging Cable
382,162368,Wired Headphones
390,162376,iPhone
391,162376,Wired Headphones
396,162381,AA Batteries (4-pack)
397,162381,iPhone
407,162391,iPhone
408,162391,Apple Airpods Headphones
425,162408,Google Phone
426,162408,Wired Headphones
427,162409,Apple Airpods Headphones
428,162409,Wired Headphones
483,162463,iPhone
484,162463,Lightning Charging Cable
507,162486,iPhone
508,162486,Lightning Charging Cable
512,162490,Google Phone
513,162490,USB-C Charging Cable
531,162508,iPhone
532,162508,Lightning Charging Cable
578,162554,iPhone
579,162554,Wired Headphones
582,162557,iPhone
583,162557,Lightning Charging Cable
638,162612,Wired Headphones
639,162612,USB-C Charging Cable
650,162623,AAA Batteries (4-pack)
651,162623,AA Batteries (4-pack)
689,162661,Lightning Charging Cable
690,162661,Apple Airpods Headphones
768,162739,Google Phone
769,162739,USB-C Charging Cable
771,162741,Vareebadd Phone
772,162741,USB-C Charging Cable
790,162759,Vareebadd Phone
791,162759,Wired Headphones
818,162786,Lightning Charging Cable
819,162786,Bose SoundSport Headphones
821,162788,Bose SoundSport Headphones
822,162788,Apple Airpods Headphones
835,162801,iPhone
836,162801,Apple Airpods Headphones
849,162814,Apple Airpods Headphones
850,162814,USB-C Charging Cable
891,162854,iPhone
892,162854,Lightning Charging Cable
895,162857,34in Ultrawide Monitor
896,162857,AA Batteries (4-pack)
916,162877,Google Phone
917,162877,Bose SoundSport Headphones
923,162883,Vareebadd Phone
924,162883,USB-C Charging Cable
976,162934,Vareebadd Phone
977,162934,USB-C Charging Cable
998,162955,iPhone
999,162955,Lightning Charging Cable
1032,162988,Google Phone
1033,162988,Wired Headphones
1048,163002,Google Phone
1049,163002,USB-C Charging Cable
1067,163019,Lightning Charging Cable
1068,163019,34in Ultrawide Monitor
1105,163056,iPhone
1106,163056,Lightning Charging Cable
1183,163133,Lightning Charging Cable
1184,163133,USB-C Charging Cable
1195,163144,iPhone
1196,163144,Lightning Charging Cable
1201,163149,Google Phone
1202,163149,USB-C Charging Cable
1203,163149,Bose SoundSport Headphones
1218,163164,Wired Headphones
1219,163164,ThinkPad Laptop
1226,163171,Wired Headphones
1227,163171,Flatscreen TV
1257,163201,Vareebadd Phone
1258,163201,USB-C Charging Cable
1265,163208,USB-C Charging Cable
1266,163208,34in Ultrawide Monitor
1269,163211,iPhone
1270,163211,Wired Headphones
1272,163213,Bose SoundSport Headphones
1273,163213,27in FHD Monitor
1296,163236,Google Phone
1297,163236,Bose SoundSport Headphones
1319,163257,Apple Airpods Headphones
1320,163257,Wired Headphones
1406,163343,Google Phone
1407,163343,USB-C Charging Cable
1439,163375,iPhone
1440,163375,Lightning Charging Cable
1441,163375,Apple Airpods Headphones
1547,163480,iPhone
1548,163480,Lightning Charging Cable
1570,163502,Vareebadd Phone
1571,163502,Bose SoundSport Headphones
1579,163510,Apple Airpods Headphones
1580,163510,Macbook Pro Laptop
1617,163547,USB-C Charging Cable
1618,163547,AA Batteries (4-pack)
1649,163578,AA Batteries (4-pack)
1650,163578,AA Batteries (4-pack)
1663,163590,iPhone
1664,163590,Lightning Charging Cable
1680,163606,Google Phone
1681,163606,USB-C Charging Cable
1734,163658,Apple Airpods Headphones
1735,163658,iPhone
1757,163680,Google Phone
1758,163680,USB-C Charging Cable
1760,163682,Vareebadd Phone
1761,163682,Wired Headphones
1789,163710,Google Phone
1790,163710,USB-C Charging Cable
1863,163783,27in FHD Monitor
1864,163783,Apple Airpods Headphones
1883,163802,34in Ultrawide Monitor
1884,163802,27in FHD Monitor
1908,163826,iPhone
1909,163826,Lightning Charging Cable
1945,163862,AAA Batteries (4-pack)
1946,163862,Lightning Charging Cable
1998,163913,Bose SoundSport Headphones
1999,163913,Flatscreen TV
2072,163983,USB-C Charging Cable
2073,163983,iPhone
2074,163984,Lightning Charging Cable
2075,163984,USB-C Charging Cable
2082,163991,Google Phone
2083,163991,Wired Headphones
2085,163993,Vareebadd Phone
2086,163993,27in 4K Gaming Monitor
2099,164006,Google Phone
2100,164006,USB-C Charging Cable
2157,164061,Lightning Charging Cable
2158,164061,AAA Batteries (4-pack)
2169,164072,AA Batteries (4-pack)
2170,164072,USB-C Charging Cable
2331,164233,Google Phone
2332,164233,USB-C Charging Cable
2341,164242,34in Ultrawide Monitor
2342,164242,AA Batteries (4-pack)
2366,164265,Lightning Charging Cable
2367,164265,Flatscreen TV
2375,164273,iPhone
2376,164273,Lightning Charging Cable
2412,164309,Wired Headphones
2413,164309,AAA Batteries (4-pack)
2435,164331,Apple Airpods Headphones
2436,164331,20in Monitor
2442,164337,iPhone
2443,164337,Lightning Charging Cable
2454,164348,iPhone
2455,164348,Wired Headphones
2458,164351,iPhone
2459,164351,Lightning Charging Cable
2460,164351,Wired Headphones
2470,164361,iPhone
2471,164361,Wired Headphones
2473,164363,Lightning Charging Cable
2474,164363,Bose SoundSport Headphones
2553,164441,iPhone
2554,164441,Lightning Charging Cable
2582,164468,Google Phone
2583,164468,Wired Headphones
2592,164477,AAA Batteries (4-pack)
2593,164477,Wired Headphones
2600,164484,Google Phone
2601,164484,USB-C Charging Cable
2638,164521,Bose SoundSport Headphones
2639,164521,Flatscreen TV
2659,164541,Google Phone
2660,164541,USB-C Charging Cable
2672,164553,AA Batteries (4-pack)
2673,164553,Bose SoundSport Headphones
2675,164555,AAA Batteries (4-pack)
2676,164555,USB-C Charging Cable
2733,164611,AAA Batteries (4-pack)
2734,164611,USB-C Charging Cable
2758,164635,Lightning Charging Cable
2759,164635,34in Ultrawide Monitor
2783,164659,AAA Batteries (4-pack)
2784,164659,USB-C Charging Cable
2802,164677,Google Phone
2803,164677,USB-C Charging Cable
2815,164689,Google Phone
2816,164689,USB-C Charging Cable
2817,164689,Bose SoundSport Headphones
2838,164710,Apple Airpods Headphones
2839,164710,Bose SoundSport Headphones
2842,164713,Google Phone
2843,164713,Bose SoundSport Headphones
2847,164717,AA Batteries (4-pack)
2848,164717,AAA Batteries (4-pack)
2868,164737,Google Phone
2869,164737,USB-C Charging Cable
2882,164750,34in Ultrawide Monitor
2883,164750,AA Batteries (4-pack)
2888,164755,Google Phone
2889,164755,USB-C Charging Cable
2905,164770,Google Phone
2906,164770,USB-C Charging Cable
2929,164793,Google Phone
2930,164793,USB-C Charging Cable
2941,164804,Google Phone
